codigo_embalse,region,volumen_util,capacidad_util,volumen_total,VertimientosEnergia,fecha,vertimientos,duracion,etiqueta
GUAVIO,Oriente,2033437000,2072355042,2081454200,0.0,2016-09-05,0.0,P1D,0
ALTOANCH,Valle,8052100,33860926,16511200,0.0,2016-09-03,0.0,P1D,0
GUAVIO,Oriente,2046253400,2072355042,2094270500,0.0,2016-09-03,0.0,P1D,0
PRADO,Centro,3839500,56831166,48425200,0.0,2016-09-03,0.0,P1D,0
ESMERALD,Oriente,1096322000,1143391381,1141661500,0.0,2016-09-01,0.0,P1D,0
ELQUIMBO,Centro,810935400,1107906044,1020025000,0.0,2016-09-01,0.0,P1D,0
AGREGADO_SIN,Colombia,9850762200,17237617384,11385698300,0.0,2016-09-01,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1696495700,3992426064,1696495700,0.0,2016-09-01,0.0,P1D,0
CHUZA,Oriente,943986600,1014495332,992370400,0.0,2016-09-01,0.0,P1D,0
SANLOREN,Antioquia,183141100,443030452,239897900,0.0,2016-08-31,0.0,P1D,0
RIOGRAN2,Antioquia,67025600,501475128,245611600,0.0,2016-08-31,0.0,P1D,0
GUAVIO,Oriente,1989411000,2072355042,2037428100,0.0,2016-08-31,0.0,P1D,0
TRONERAS,Antioquia,43851800,69981450,71461000,0.0,2016-08-31,0.0,P1D,0
CALIMA1,Valle,60668200,216192480,111934600,0.0,2016-08-31,0.0,P1D,0
SALVAJIN,Valle,63700900,190596680,88936700,0.0,2016-08-30,0.0,P1D,0
MIEL1,Caldas,47073900,245451418,74834400,0.0,2016-08-30,0.0,P1D,0
PORCE3,Antioquia,26263300,115675993,52577000,0.0,2016-08-30,0.0,P1D,0
PORCE2,Antioquia,29489600,133540870,89930300,0.0,2016-08-29,0.0,,0
RIOGRAN2,Antioquia,56952900,501475128,235538900,0.0,2016-08-29,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1690432700,3992426064,1690432700,0.0,2016-08-29,0.0,P1D,0
MIEL1,Caldas,46278600,245451418,74039200,0.0,2016-08-29,0.0,P1D,0
AGREGADO_SIN,Colombia,9786008700,17237617384,11320944600,2103951.6736,2016-08-28,2103951.67,P1D,1
AGREGADO_BOGOTA,Centro,1693434300,3992426064,1693434300,0.0,2016-08-28,0.0,P1D,0
CHUZA,Oriente,921005400,1014495332,969389300,0.0,2016-08-28,0.0,P1D,0
ALTOANCH,Valle,3415700,33860926,11874800,0.0,2016-08-27,0.0,P1D,0
PRADO,Centro,5236500,56831166,49822200,0.0,2016-08-27,0.0,P1D,0
SALVAJIN,Valle,67043100,190596680,92278900,0.0,2016-08-27,0.0,P1D,0
BETANIA,Centro,85388700,125417082,159059900,0.0,2016-10-26,0.0,P1D,0
CHUZA,Oriente,923063200,1014495332,971447100,0.0,2016-10-25,0.0,P1D,0
BETANIA,Centro,81863400,125417082,155534600,0.0,2016-10-25,0.0,P1D,0
AGREGADO_SIN,Colombia,11007653100,17237617384,12542589200,0.0,2016-10-25,0.0,P1D,0
SANLOREN,Antioquia,417500400,443030452,474257300,0.0,2016-10-25,0.0,P1D,0
ESMERALD,Oriente,1042982900,1143391381,1088322400,0.0,2016-10-24,0.0,P1D,0
URRA1,Caribe,122987300,159136980,166428100,0.0,2016-10-24,0.0,P1D,0
PLAYAS,Antioquia,52140100,95959312,92145900,0.0,2016-10-24,0.0,P1D,0
ALTOANCH,Valle,28090000,33860926,36549100,0.0,2016-10-23,0.0,P1D,0
ELQUIMBO,Centro,689797400,1107906044,898886900,33812.875,2016-10-22,33812.88,P1D,1
SOGAMOSO,Centro,510078000,998886744,720846200,0.0,2016-10-22,0.0,P1D,0
BETANIA,Centro,88743200,125417082,162414400,0.0,2016-10-21,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1672865400,3992426064,1672865400,0.0,2016-10-21,0.0,P1D,0
MIRAFLOR,Antioquia,173256800,308621390,191279400,0.0,2016-10-21,0.0,P1D,0
SALVAJIN,Valle,24604100,190596680,49839900,0.0,2016-10-20,0.0,P1D,0
PORCE2,Antioquia,77744500,133540870,138185200,0.0,2016-10-20,0.0,,0
PUNCHINA,Antioquia,46914600,73397952,59352400,0.0,2016-10-20,0.0,P1D,0
CHUZA,Oriente,939060700,1014495332,987444600,0.0,2016-10-20,0.0,P1D,0
PORCE2,Antioquia,78075300,133540870,138516000,0.0,2016-10-19,0.0,,0
PUNCHINA,Antioquia,47475800,73397952,59913600,0.0,2016-10-18,0.0,P1D,0
ESMERALD,Oriente,1081395000,1143391381,1126734500,0.0,2016-10-18,0.0,P1D,0
MIEL1,Caldas,146304300,245451418,174064900,0.0,2016-10-17,0.0,P1D,0
BETANIA,Centro,102269100,125417082,175940300,0.0,2016-10-17,0.0,P1D,0
ALTOANCH,Valle,29878000,33860926,38337100,0.0,2016-10-17,0.0,P1D,0
MUNA,Centro,33053800,58189504,33284000,0.0,2016-10-17,0.0,P1D,0
PORCE2,Antioquia,65663900,133540870,126104600,0.0,2016-10-16,0.0,,0
PUNCHINA,Antioquia,56743500,73397952,69181200,0.0,2016-10-15,0.0,P1D,0
PRADO,Centro,10513500,56831166,55099200,0.0,2016-10-15,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1685378000,3992426064,1685378000,0.0,2016-10-15,0.0,P1D,0
MIRAFLOR,Antioquia,163823700,308621390,181846300,0.0,2016-10-15,0.0,P1D,0
ALTOANCH,Valle,23022000,33860926,31481000,0.0,2016-10-15,0.0,P1D,0
PUNCHINA,Antioquia,63705600,73397952,76143400,0.0,2016-10-14,0.0,P1D,0
PRADO,Centro,10237900,56831166,54823600,0.0,2016-10-14,0.0,P1D,0
PLAYAS,Antioquia,66574900,95959312,106580700,0.0,2016-10-13,0.0,P1D,0
ESMERALD,Oriente,1093615300,1143391381,1138954700,0.0,2016-10-13,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1688522200,3992426064,1688522200,0.0,2016-10-13,0.0,P1D,0
PENOL,Antioquia,2316303000,4080797994,2594818400,0.0,2016-10-13,0.0,P1D,0
PRADO,Centro,9806900,56831166,54392600,0.0,2016-10-12,0.0,P1D,0
SALVAJIN,Valle,30049400,190596680,55285300,0.0,2016-10-12,0.0,P1D,0
PENOL,Antioquia,2265660100,4080797994,2544175500,0.0,2016-10-11,0.0,P1D,0
PORCE2,Antioquia,60040800,133540870,120481500,0.0,2016-10-11,0.0,,0
CALIMA1,Valle,71815500,216192480,123082000,0.0,2016-10-11,0.0,P1D,0
MUNA,Centro,36000200,58189504,36230300,0.0,2016-10-10,0.0,P1D,0
URRA1,Caribe,99757000,159136980,143197700,0.0,2016-10-10,0.0,P1D,0
SANLOREN,Antioquia,355284200,443030452,412041000,0.0,2016-10-10,0.0,P1D,0
TRONERAS,Antioquia,53601300,69981450,81210400,0.0,2016-10-09,0.0,P1D,0
CALIMA1,Valle,70893500,216192480,122159900,0.0,2016-10-09,0.0,P1D,0
BETANIA,Centro,101144300,125417082,174815500,0.0,2016-10-09,0.0,P1D,0
AGREGADO_SIN,Colombia,10586979000,17237617384,12121914600,0.0,2016-10-09,0.0,P1D,0
PUNCHINA,Antioquia,66466200,73397952,78903900,0.0,2016-10-07,0.0,P1D,0
URRA1,Caribe,96891900,159136980,140332700,0.0,2016-10-07,0.0,P1D,0
MIRAFLOR,Antioquia,150543200,308621390,168565800,0.0,2016-10-07,0.0,P1D,0
PLAYAS,Antioquia,86958000,95959312,126963800,0.0,2016-10-06,0.0,P1D,0
ELQUIMBO,Centro,732137300,1107906044,941226800,0.0,2016-10-06,0.0,P1D,0
GUAVIO,Oriente,1914912600,2072355042,1962929700,0.0,2016-10-06,0.0,P1D,0
MUNA,Centro,58189500,58189504,58419700,0.0,2016-10-06,0.0,P1D,0
PUNCHINA,Antioquia,71775000,73397952,84212700,0.0,2016-10-05,0.0,P1D,0
PLAYAS,Antioquia,79986200,95959312,119992000,0.0,2016-10-05,0.0,P1D,0
MIRAFLOR,Antioquia,148200900,308621390,166223500,0.0,2016-10-05,0.0,P1D,0
SALVAJIN,Valle,31293900,190596680,56529700,0.0,2016-10-05,0.0,P1D,0
PUNCHINA,Antioquia,72321000,73397952,84758800,1500217.77,2016-10-03,1500217.77,P1D,1
SOGAMOSO,Centro,418499500,998886744,629267700,0.0,2016-10-03,0.0,P1D,0
SALVAJIN,Valle,31321200,190596680,56557100,0.0,2016-10-02,0.0,P1D,0
SOGAMOSO,Centro,417510200,998886744,628278400,0.0,2016-10-02,0.0,P1D,0
SANLOREN,Antioquia,373930600,443030452,430687400,0.0,2016-10-02,0.0,P1D,0
URRA1,Caribe,101695900,159136980,145136600,0.0,2016-10-02,0.0,P1D,0
SALVAJIN,Valle,31657600,190596680,56893500,0.0,2016-10-01,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1713524400,3992426064,1713524400,0.0,2016-10-01,0.0,P1D,0
PUNCHINA,Antioquia,71638500,73397952,84076200,0.0,2016-10-01,0.0,P1D,0
URRA1,Caribe,102908500,159136980,146349200,0.0,2016-09-30,0.0,P1D,0
SANLOREN,Antioquia,379416400,443030452,436173200,0.0,2016-09-30,0.0,P1D,0
ESMERALD,Oriente,1102957500,1143391381,1148297000,0.0,2016-09-30,0.0,P1D,0
CHUZA,Oriente,976216400,1014495332,1024600200,0.0,2016-09-29,0.0,P1D,0
URRA1,Caribe,103201300,159136980,146642000,0.0,2016-09-29,0.0,P1D,0
PORCE2,Antioquia,55569400,133540870,116010100,0.0,2016-09-29,0.0,,0
TRONERAS,Antioquia,56125800,69981450,83734900,0.0,2016-09-29,0.0,P1D,0
ELQUIMBO,Centro,747397500,1107906044,956487000,0.0,2016-09-28,0.0,P1D,0
PRADO,Centro,5464800,56831166,50050500,0.0,2016-09-27,0.0,P1D,0
CALIMA1,Valle,67935700,216192480,119202200,0.0,2016-09-27,0.0,P1D,0
SANLOREN,Antioquia,374985500,443030452,431742400,0.0,2016-09-26,0.0,P1D,0
CHUZA,Oriente,920236600,1014495332,968620500,0.0,2016-11-26,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1649000300,3992426064,1649000300,0.0,2016-11-26,0.0,P1D,0
MIRAFLOR,Antioquia,217562400,308621390,235585000,0.0,2016-11-26,0.0,P1D,0
CALIMA1,Valle,105661600,216192480,156928100,0.0,2016-11-25,0.0,P1D,0
CHUZA,Oriente,919725600,1014495332,968109500,0.0,2016-11-23,0.0,P1D,0
PLAYAS,Antioquia,50321100,95959312,90326900,0.0,2016-11-23,0.0,P1D,0
PENOL,Antioquia,3005700800,4080797994,3284216200,0.0,2016-11-23,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1650031500,3992426064,1650031500,0.0,2016-11-23,0.0,P1D,0
URRA1,Caribe,139587000,159136980,183027800,0.0,2016-11-22,0.0,P1D,0
MIEL1,Caldas,227478300,245451418,255238800,0.0,2016-11-21,0.0,P1D,0
SOGAMOSO,Centro,843804900,998886744,1054573100,0.0,2016-11-20,0.0,P1D,0
SALVAJIN,Valle,55873300,190596680,81109200,0.0,2016-11-20,0.0,P1D,0
MIRAFLOR,Antioquia,210212800,308621390,228235400,0.0,2016-11-20,0.0,P1D,0
PLAYAS,Antioquia,69158200,95959312,109164000,0.0,2016-11-19,0.0,P1D,0
PORCE2,Antioquia,105497600,133540870,165938300,0.0,2016-11-18,0.0,,0
GUAVIO,Oriente,1905536900,2072355042,1953554000,0.0,2016-11-18,0.0,P1D,0
MIRAFLOR,Antioquia,206320700,308621390,224343300,0.0,2016-11-17,0.0,P1D,0
MIRAFLOR,Antioquia,204665400,308621390,222688000,0.0,2016-11-16,0.0,P1D,0
URRA1,Caribe,141168600,159136980,184609300,0.0,2016-11-16,0.0,P1D,0
MUNA,Centro,58189500,58189504,58419700,0.0,2016-11-16,0.0,P1D,0
CHUZA,Oriente,913064200,1014495332,961448000,0.0,2016-11-15,0.0,P1D,0
URRA1,Caribe,145278500,159136980,188719300,0.0,2016-11-14,0.0,P1D,0
MIEL1,Caldas,214521100,245451418,242281600,0.0,2016-11-14,0.0,P1D,0
PRADO,Centro,25783800,56831166,70369500,0.0,2016-11-13,0.0,P1D,0
SANLOREN,Antioquia,390783600,443030452,447540400,0.0,2016-11-13,0.0,P1D,0
MIEL1,Caldas,212230000,245451418,239990500,0.0,2016-11-12,0.0,P1D,0
URRA1,Caribe,145304300,159136980,188745100,0.0,2016-11-12,0.0,P1D,0
MIEL1,Caldas,214521100,245451418,242281600,0.0,2016-11-11,0.0,P1D,0
ALTOANCH,Valle,30506900,33860926,38966000,0.0,2016-11-11,0.0,P1D,0
CHUZA,Oriente,886386400,1014495332,934770200,0.0,2016-11-10,0.0,P1D,0
URRA1,Caribe,145741600,159136980,189182400,0.0,2016-11-09,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1638734300,3992426064,1638734300,0.0,2016-11-09,0.0,P1D,0
CHUZA,Oriente,889668700,1014495332,938052600,0.0,2016-11-09,0.0,P1D,0
PORCE2,Antioquia,69978900,133540870,130419600,0.0,2016-11-09,0.0,,0
GUAVIO,Oriente,1815144900,2072355042,1863162000,0.0,2016-11-08,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1639756300,3992426064,1639756300,0.0,2016-11-08,0.0,P1D,0
PORCE2,Antioquia,78956300,133540870,139397000,0.0,2016-11-08,0.0,,0
AGREGADO_BOGOTA,Centro,1640782900,3992426064,1640782900,0.0,2016-11-06,0.0,P1D,0
PLAYAS,Antioquia,84115500,95959312,124121300,0.0,2016-11-06,0.0,P1D,0
SALVAJIN,Valle,30049400,190596680,55285300,0.0,2016-11-06,0.0,P1D,0
ELQUIMBO,Centro,636201300,1107906044,845290800,0.0,2016-11-04,0.0,P1D,0
BETANIA,Centro,94486700,125417082,168157900,0.0,2016-11-04,0.0,P1D,0
PUNCHINA,Antioquia,45610200,73397952,58047900,0.0,2016-11-04,0.0,P1D,0
PLAYAS,Antioquia,90135900,95959312,130141600,0.0,2016-11-03,0.0,P1D,0
MIEL1,Caldas,196453400,245451418,224214000,0.0,2016-11-03,0.0,P1D,0
SANLOREN,Antioquia,411961900,443030452,468718700,0.0,2016-11-03,0.0,P1D,0
ELQUIMBO,Centro,636774000,1107906044,845863500,0.0,2016-11-03,0.0,P1D,0
PLAYAS,Antioquia,93241600,95959312,133247400,0.0,2016-11-02,0.0,P1D,0
PRADO,Centro,17111800,56831166,61697500,0.0,2016-11-02,0.0,P1D,0
BETANIA,Centro,89509700,125417082,163180900,0.0,2016-10-31,0.0,P1D,0
MIRAFLOR,Antioquia,184683900,308621390,202706500,0.0,2016-10-30,0.0,P1D,0
PLAYAS,Antioquia,96803500,95959312,136809300,398486.6306,2016-10-30,398486.63,P1D,1
PORCE2,Antioquia,92329900,133540870,152770600,0.0,2016-10-29,0.0,,0
PUNCHINA,Antioquia,53118300,73397952,65556100,0.0,2016-10-29,0.0,P1D,0
PLAYAS,Antioquia,100753400,95959312,140759200,498809.28,2016-10-29,498809.28,P1D,1
CHUZA,Oriente,918183400,1014495332,966567300,0.0,2016-10-28,0.0,P1D,0
MIEL1,Caldas,180821500,245451418,208582000,0.0,2016-10-28,0.0,P1D,0
PORCE2,Antioquia,63955900,133540870,124396600,0.0,2016-10-27,0.0,,0
MIEL1,Caldas,175577500,245451418,203338000,0.0,2016-10-27,0.0,P1D,0
URRA1,Caribe,153139800,159136980,196580500,0.0,2016-12-27,0.0,P1D,0
MIRAFLOR,Antioquia,257787400,308621390,275810000,0.0,2016-12-26,0.0,P1D,0
MUNA,Centro,46358300,58189504,46588400,0.0,2016-12-26,0.0,P1D,0
MIEL1,Caldas,233106000,245451418,260866500,0.0,2016-12-26,0.0,P1D,0
TRONERAS,Antioquia,52425400,69981450,80034500,0.0,2016-12-25,0.0,P1D,0
URRA1,Caribe,153453200,159136980,196894000,0.0,2016-12-25,0.0,P1D,0
MIRAFLOR,Antioquia,256959700,308621390,274982400,0.0,2016-12-25,0.0,P1D,0
PORCE2,Antioquia,69762400,133540870,130203100,0.0,2016-12-25,0.0,,0
CHUZA,Oriente,895745500,1014495332,944129300,0.0,2016-12-22,0.0,P1D,0
SANLOREN,Antioquia,400462800,443030452,457219700,0.0,2016-12-22,0.0,P1D,0
PORCE2,Antioquia,94776100,133540870,155216800,0.0,2016-12-22,0.0,,0
SALVAJIN,Valle,113242700,190596680,138478500,0.0,2016-12-22,0.0,P1D,0
MIEL1,Caldas,235146900,245451418,262907400,0.0,2016-12-21,0.0,P1D,0
GUAVIO,Oriente,1733518500,2072355042,1781535600,0.0,2016-12-21,0.0,P1D,0
BETANIA,Centro,92190600,125417082,165861800,0.0,2016-12-21,0.0,P1D,0
RIOGRAN2,Antioquia,485167900,501475128,663753900,0.0,2016-12-21,0.0,P1D,0
SANLOREN,Antioquia,389174700,443030452,445931600,0.0,2016-12-21,0.0,P1D,0
ESMERALD,Oriente,996519200,1126762584,1041199300,0.0,2016-12-20,0.0,P1D,0
CALIMA1,Valle,121108400,216192480,172374900,0.0,2016-12-19,0.0,P1D,0
PRADO,Centro,50943500,56831166,95529200,0.0,2016-12-19,0.0,P1D,0
AGREGADO_SIN,Colombia,12761534100,17042783231,14295810700,0.0,2016-12-18,0.0,P1D,0
TRONERAS,Antioquia,44449400,69981450,72058500,0.0,2016-12-18,0.0,P1D,0
SALVAJIN,Valle,97344100,190596680,122580000,0.0,2016-12-18,0.0,P1D,0
ESMERALD,Oriente,1008983600,1126762584,1053663700,0.0,2016-12-18,0.0,P1D,0
MUNA,Centro,42767400,58189504,42997600,0.0,2016-12-18,0.0,P1D,0
SANLOREN,Antioquia,392128600,443030452,448885500,0.0,2016-12-18,0.0,P1D,0
URRA1,Caribe,147831400,159136980,191272200,0.0,2016-12-17,0.0,P1D,0
BETANIA,Centro,93333700,125417082,167004900,0.0,2016-12-17,0.0,P1D,0
SOGAMOSO,Centro,968090000,998886744,1178858200,0.0,2016-12-16,0.0,P1D,0
PRADO,Centro,51819000,56831166,96404700,0.0,2016-12-16,0.0,P1D,0
PORCE3,Antioquia,102056000,115675993,128369700,0.0,2016-12-15,0.0,P1D,0
MIRAFLOR,Antioquia,248344700,308621390,266367300,0.0,2016-12-15,0.0,P1D,0
MIEL1,Caldas,232188400,245451418,259948900,0.0,2016-12-15,0.0,P1D,0
PUNCHINA,Antioquia,19718400,73397952,32156200,0.0,2016-12-14,0.0,P1D,0
ELQUIMBO,Centro,729334900,1107906044,938424500,0.0,2016-12-13,0.0,P1D,0
RIOGRAN2,Antioquia,503055700,501475128,681641800,291423.3327,2016-12-13,291423.33,P1D,1
PORCE3,Antioquia,100579000,115675993,126892700,0.0,2016-12-13,0.0,P1D,0
PRADO,Centro,51560900,56831166,96146600,0.0,2016-12-13,0.0,P1D,0
PORCE3,Antioquia,102353000,115675993,128666700,0.0,2016-12-12,0.0,P1D,0
ELQUIMBO,Centro,730269100,1107906044,939358600,1131569.0139,2016-12-12,1131569.01,P1D,1
AGREGADO_BOGOTA,Centro,1618533700,3814220708,1618533700,0.0,2016-12-12,0.0,P1D,0
ELQUIMBO,Centro,730893400,1107906044,939982900,1533071.8681,2016-12-11,1533071.87,P1D,1
AGREGADO_SIN,Colombia,12976335700,17042783231,14510612200,11466177.0614,2016-12-11,11466177.06,P1D,1
SALVAJIN,Valle,88321400,190596680,113557200,0.0,2016-12-11,0.0,P1D,0
MUNA,Centro,55335300,58189504,55565500,0.0,2016-12-11,0.0,P1D,0
ALTOANCH,Valle,17571700,33860926,26030700,0.0,2016-12-11,0.0,P1D,0
ESMERALD,Oriente,1035868300,1126762584,1080548400,0.0,2016-12-11,0.0,P1D,0
PRADO,Centro,57308100,56831166,101893800,0.0,2016-12-10,0.0,P1D,0
PLAYAS,Antioquia,58784300,95959312,98790100,0.0,2016-12-10,0.0,P1D,0
BETANIA,Centro,111848100,125417082,185519300,0.0,2016-12-09,0.0,P1D,0
BETANIA,Centro,108344300,125417082,182015500,0.0,2016-12-08,0.0,P1D,0
TRONERAS,Antioquia,70275400,69981450,97884600,83120.8609,2016-12-08,83120.86,P1D,1
PORCE3,Antioquia,94752300,115675993,121066000,0.0,2016-12-07,0.0,P1D,0
CALIMA1,Valle,114680000,216192480,165946500,0.0,2016-12-06,0.0,P1D,0
MUNA,Centro,58189500,58189504,58419700,0.0,2016-12-05,0.0,P1D,0
PORCE2,Antioquia,126878900,133540870,187319600,0.0,2016-12-05,0.0,,0
CHUZA,Oriente,932592700,1014495332,980976500,0.0,2016-12-05,0.0,P1D,0
BETANIA,Centro,107066900,125417082,180738100,0.0,2016-12-05,0.0,P1D,0
SOGAMOSO,Centro,993153600,998886744,1203921800,8377752.687,2016-12-04,8377752.69,P1D,1
AGREGADO_BOGOTA,Centro,1684982100,3992426064,1684982100,0.0,2016-12-03,0.0,P1D,0
ALTOANCH,Valle,18040300,33860926,26499300,0.0,2016-12-02,0.0,P1D,0
MIEL1,Caldas,215733400,245451418,243493900,0.0,2016-12-01,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1654160900,3992426064,1654160900,0.0,2016-12-01,0.0,P1D,0
MUNA,Centro,58189500,58189504,58419700,0.0,2016-12-01,0.0,P1D,0
URRA1,Caribe,149489100,159136980,192929800,0.0,2016-11-30,0.0,P1D,0
ALTOANCH,Valle,13231200,33860926,21690200,0.0,2016-11-30,0.0,P1D,0
URRA1,Caribe,148125500,159136980,191566300,0.0,2016-11-29,0.0,P1D,0
MIRAFLOR,Antioquia,227784800,308621390,245807400,0.0,2016-11-29,0.0,P1D,0
MUNA,Centro,58189500,58189504,58419700,0.0,2016-11-27,0.0,P1D,0
SOGAMOSO,Centro,854028200,998886744,1064796400,0.0,2016-11-27,0.0,P1D,0
ELQUIMBO,Centro,701846900,1107906044,910936400,1048508.6667,2016-11-27,1048508.67,P1D,1
MIEL1,Caldas,218936600,245451418,246697100,0.0,2016-11-27,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1649000300,3992426064,1649000300,0.0,2016-11-27,0.0,P1D,0
PUNCHINA,Antioquia,42788900,73397952,55226700,0.0,2016-11-27,0.0,P1D,0
CALIMA1,Valle,107557500,216192480,158824000,0.0,2016-11-27,0.0,P1D,0
PORCE3,Antioquia,66342000,115675993,92655700,0.0,2017-01-27,0.0,P1D,0
TRONERAS,Antioquia,47363700,69981450,74972800,0.0,2017-01-27,0.0,P1D,0
SANLOREN,Antioquia,384401100,443030452,441157900,0.0,2017-01-27,0.0,P1D,0
PENOL,Antioquia,3431475100,4080797994,3709990500,0.0,2017-01-26,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1514613300,3775528357,1514613300,0.0,2017-01-26,0.0,P1D,0
CHUZA,Oriente,801039200,1004204053,848932200,0.0,2017-01-25,0.0,P1D,0
TRONERAS,Antioquia,40809700,69981450,68418900,0.0,2017-01-25,0.0,P1D,0
PORCE3,Antioquia,75106800,115675993,101420500,0.0,2017-01-25,0.0,P1D,0
PUNCHINA,Antioquia,25770400,73397952,38208200,0.0,2017-01-25,0.0,P1D,0
PORCE3,Antioquia,61219800,115675993,87533500,0.0,2017-01-24,0.0,P1D,0
TRONERAS,Antioquia,37336200,69981450,64945300,0.0,2017-01-23,0.0,P1D,0
PUNCHINA,Antioquia,28424800,73397952,40862600,0.0,2017-01-23,0.0,P1D,0
RIOGRAN2,Antioquia,454218100,501475128,632804100,0.0,2017-01-22,0.0,P1D,0
MUNA,Centro,41741200,57599216,41969000,0.0,2017-01-21,0.0,P1D,0
SANLOREN,Antioquia,392919900,443030452,449676700,0.0,2017-01-21,0.0,P1D,0
MIEL1,Caldas,223518800,245451418,251279300,0.0,2017-01-21,0.0,P1D,0
TRONERAS,Antioquia,36898400,69981450,64507600,0.0,2017-01-21,0.0,P1D,0
ALTOANCH,Valle,36845000,33860926,45304100,0.0,2017-01-21,0.0,P1D,0
MIRAFLOR,Antioquia,280069600,308621390,298092200,0.0,2017-01-20,0.0,P1D,0
URRA1,Caribe,140648700,159136980,184089500,0.0,2017-01-20,0.0,P1D,0
ELQUIMBO,Centro,660107800,1107906044,869197400,661596.7569,2017-01-20,661596.76,P1D,1
PORCE2,Antioquia,92692300,133540870,153133000,0.0,2017-01-20,0.0,,0
PENOL,Antioquia,3513117900,4080797994,3791633300,0.0,2017-01-20,0.0,P1D,0
PORCE2,Antioquia,82497000,133540870,142937700,0.0,2017-01-19,0.0,,0
GUAVIO,Oriente,1465372200,2082750066,1513630200,0.0,2017-01-19,0.0,P1D,0
SANLOREN,Antioquia,402098000,443030452,458854900,0.0,2017-01-19,0.0,P1D,0
PLAYAS,Antioquia,99922800,95959312,139928600,531789.1106,2017-01-19,531789.11,P1D,1
TRONERAS,Antioquia,42084700,69981450,69693900,0.0,2017-01-19,0.0,P1D,0
PENOL,Antioquia,3500434800,4080797994,3778950200,0.0,2017-01-18,0.0,P1D,0
TRONERAS,Antioquia,44567600,69981450,72176800,0.0,2017-01-17,0.0,P1D,0
SANLOREN,Antioquia,420586200,443030452,477343000,0.0,2017-01-17,0.0,P1D,0
ESMERALD,Oriente,846888900,1126762584,891568900,0.0,2017-01-16,0.0,P1D,0
RIOGRAN2,Antioquia,445429600,501475128,624015700,0.0,2017-01-16,0.0,P1D,0
AGREGADO_SIN,Colombia,12244126300,17042783231,13778403100,4348508.5881,2017-01-14,4348508.59,P1D,1
SOGAMOSO,Centro,956493200,998886744,1167261400,0.0,2017-01-14,0.0,P1D,0
PRADO,Centro,57308100,56831166,101893800,0.0,2017-01-14,0.0,P1D,0
MIRAFLOR,Antioquia,274333700,308621390,292356300,0.0,2017-01-12,0.0,P1D,0
GUAVIO,Oriente,1486500000,2072355042,1534517200,0.0,2017-01-12,0.0,P1D,0
SALVAJIN,Valle,155170200,190596680,180406100,0.0,2017-01-11,0.0,P1D,0
URRA1,Caribe,149056900,159136980,192497700,0.0,2017-01-11,0.0,P1D,0
SOGAMOSO,Centro,964632700,998886744,1175400900,0.0,2017-01-11,0.0,P1D,0
MUNA,Centro,41294300,58189504,41524500,0.0,2017-01-11,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1545470000,3814220708,1545470000,0.0,2017-01-10,0.0,P1D,0
BETANIA,Centro,94042100,125417082,167713300,0.0,2017-01-10,0.0,P1D,0
SALVAJIN,Valle,151893700,190596680,177129500,0.0,2017-01-10,0.0,P1D,0
PRADO,Centro,57308100,56831166,101893800,0.0,2017-01-09,0.0,P1D,0
MUNA,Centro,28634400,58189504,28864600,0.0,2017-01-08,0.0,P1D,0
PENOL,Antioquia,3579449900,4080797994,3857965300,0.0,2017-01-08,0.0,P1D,0
MIEL1,Caldas,220610400,245451418,248370900,0.0,2017-01-08,0.0,P1D,0
PORCE3,Antioquia,80308500,115675993,106622200,0.0,2017-01-08,0.0,P1D,0
TRONERAS,Antioquia,45529500,69981450,73138600,0.0,2017-01-07,0.0,P1D,0
AGREGADO_BOGOTA,Centro,1554543600,3814220708,1554543600,0.0,2017-01-07,0.0,P1D,0
ALTOANCH,Valle,12392700,33860926,20851700,0.0,2017-01-06,0.0,P1D,0
PORCE3,Antioquia,68352000,115675993,94665700,0.0,2017-01-05,0.0,P1D,0
PORCE2,Antioquia,94406300,133540870,154847000,0.0,2017-01-05,0.0,,0
TRONERAS,Antioquia,54128600,69981450,81737700,0.0,2017-01-03,0.0,P1D,0
PORCE2,Antioquia,71718500,133540870,132159200,0.0,2017-01-03,0.0,,0
SALVAJIN,Valle,140308200,190596680,165544100,0.0,2017-01-02,0.0,P1D,0
PLAYAS,Antioquia,104566800,95959312,144572600,1664355.1389,2017-01-01,1664355.14,P1D,1
MUNA,Centro,23294200,58189504,23524400,0.0,2017-01-01,0.0,P1D,0
TRONERAS,Antioquia,28379200,69981450,55988400,0.0,2016-12-31,0.0,P1D,0
PORCE2,Antioquia,104064800,133540870,164505500,0.0,2016-12-31,0.0,,0
